Session,stimuli_type,att_type,stimuli_time,Condition,y,subj_id
2,2,1,800,4,0.694292228761694,63
1,1,2,800,5,0.606316127756223,63
2,1,2,800,6,0.610792183941834,63
1,2,2,800,7,0.497489345654989,63
2,2,2,800,8,0.661740516380984,63
1,1,3,800,9,0.64864936985887,63
2,1,3,800,10,0.712461187091349,63
1,2,3,800,11,0.53791115331378,63
2,2,3,800,12,0.721295348291859,63
1,1,1,900,1,0.677435295283168,63
2,1,1,900,2,0.721272859861712,63
1,2,1,900,3,0.697654896983998,63
2,2,1,900,4,0.804286567040644,63
1,1,2,900,5,0.741675063144022,63
2,1,2,900,6,0.740261896547687,63
1,2,2,900,7,0.629074006504246,63
2,2,2,900,8,0.787774593902292,63
1,1,3,900,9,0.77249772683765,63
2,1,3,900,10,0.816379027044093,63
1,2,3,900,11,0.654020976134339,63
2,2,3,900,12,0.826835656245215,63
1,1,1,1000,1,0.779431948690374,63
2,1,1,1000,2,0.824382064435492,63
1,2,1,1000,3,0.804492385362873,63
2,2,1,1000,4,0.891644432825211,63
1,1,2,1000,5,0.852410713026785,63
2,1,2,1000,6,0.845933398996073,63
1,2,2,1000,7,0.74181141635755,63
2,2,2,1000,8,0.887140356617066,63
1,1,3,1000,9,0.872978051273356,63
2,1,3,1000,10,0.898491825140783,63
1,2,3,1000,11,0.754368586895614,63
2,2,3,1000,12,0.908729705691357,63
1,1,1,1100,1,0.85891897718757,63
2,1,1,1100,2,0.901431016961513,63
1,2,1,1100,3,0.886765412989581,63
2,2,1,1100,4,0.952216896247043,63
1,1,2,1100,5,0.932288762230734,63
2,1,2,1100,6,0.922378109835815,63
1,2,2,1100,7,0.828626642377827,63
2,2,2,1100,8,0.955308056241268,63
1,1,3,1100,9,0.944482981472409,63
2,1,3,1100,10,0.955001370785567,63
1,2,3,1100,11,0.833162559345136,63
2,2,3,1100,12,0.963577824020738,63
1,1,1,1200,1,0.913233874421905,63
2,1,1,1200,2,0.950138437713398,63
1,2,1,1200,3,0.941027823792286,63
2,2,1,1200,4,0.985275951093733,63
1,1,2,1200,5,0.979293420229362,63
2,1,2,1200,6,0.968069486677506,63
1,2,2,1200,7,0.886123818793133,63
2,2,2,1200,8,0.991882075316266,63
1,1,3,1200,9,0.985299744107462,63
2,1,3,1200,10,0.985343854829966,63
1,2,3,1200,11,0.887609314011493,63
2,2,3,1200,12,0.991438197204421,63
1,1,1,1300,1,0.942607084435392,63
2,1,1,1300,2,0.971470021119039,63
1,2,1,1300,3,0.967171763867656,63
2,2,1,1300,4,0.99308286210362,63
1,1,2,1300,5,0.995323873884687,63
2,1,2,1300,6,0.984993149774202,63
1,2,2,1300,7,0.91456509071998,63
2,2,2,1300,8,1,63
1,1,3,1300,9,0.997314160223172,63
2,1,3,1300,10,0.9917573597174,63
1,2,3,1300,11,0.917817094660489,63
2,2,3,1300,12,0.995244379138055,63
1,1,1,1400,1,0.949595137447569,63
2,1,1,1400,2,0.968946112540452,63
1,2,1,1400,3,0.967939423387582,63
2,2,1,1400,4,0.980023103860587,63
1,1,2,1400,5,0.985268179527641,63
2,1,2,1400,6,0.977728326994187,63
1,2,2,1400,7,0.917247154591155,63
2,2,2,1400,8,0.985211171570782,63
1,1,3,1400,9,0.985144482903499,63
2,1,3,1400,10,0.978446951945197,63
1,2,3,1400,11,0.926237800403771,63
2,2,3,1400,12,0.979814927291508,63
1,1,1,1500,1,0.938262256110585,63
2,1,1,1500,2,0.947672037625784,63
1,2,1,1500,3,0.948071246038415,63
2,2,1,1500,4,0.951555466627466,63
1,1,2,1500,5,0.955734550023557,63
2,1,2,1500,6,0.952272939774906,63
1,2,2,1500,7,0.899487463131494,63
2,2,2,1500,8,0.954152737569751,63
1,1,3,1500,9,0.954965137223932,63
2,1,3,1500,10,0.950585253822898,63
1,2,3,1500,11,0.916840035589438,63
2,2,3,1500,12,0.950732814460072,63
1,1,1,1600,1,0.91332029603066,63
2,1,1,1600,2,0.913330143008862,63
1,2,1,1600,3,0.913311064588412,63
2,2,1,1600,4,0.913222933401763,63
1,1,2,1600,5,0.913754067894989,63
2,1,2,1600,6,0.914896360730843,63
1,2,2,1600,7,0.867484596143573,63
2,2,2,1600,8,0.913336185368641,63
1,1,3,1600,9,0.913310773020037,63
2,1,3,1600,10,0.913383376276808,63
1,2,3,1600,11,0.894233022276476,63
2,2,3,1600,12,0.913356688069676,63
1,1,1,400,1,0.0639149890018047,64
2,1,1,400,2,0.115800320123583,64
1,2,1,400,3,0.0414068122002067,64
2,2,1,400,4,0.141350713898357,64
1,1,2,400,5,0.0235062948583502,64
2,1,2,400,6,0,64
1,2,2,400,7,0.00364041472239318,64
2,2,2,400,8,0.0412907593410594,64
1,1,3,400,9,0.115838791180599,64
2,1,3,400,10,0.115956732273569,64
1,2,3,400,11,0.11598151403107,64
2,2,3,400,12,0.134478740827656,64
1,1,1,500,1,0.0931540398557296,64
2,1,1,500,2,0.15512581873284,64
1,2,1,500,3,0.0655316249789856,64
2,2,1,500,4,0.190848682068102,64
1,1,2,500,5,0.0544604895099919,64
2,1,2,500,6,0.0424004364847778,64
1,2,2,500,7,0.0439068098766499,64
2,2,2,500,8,0.103697101763298,64
1,1,3,500,9,0.170948129440588,64
2,1,3,500,10,0.181507523618999,64
1,2,3,500,11,0.1894213119222,64
2,2,3,500,12,0.212839876523265,64
1,1,1,600,1,0.153047694575322,64
2,1,1,600,2,0.220277885429983,64
1,2,1,600,3,0.119821397939873,64
2,2,1,600,4,0.262269596771571,64
1,1,2,600,5,0.115930228168582,64
2,1,2,600,6,0.115777984143332,64
1,2,2,600,7,0.115841646017004,64
2,2,2,600,8,0.192528636627645,64
1,1,3,600,9,0.250009250218204,64
2,1,3,600,10,0.272854654459683,64
1,2,3,600,11,0.288092928227722,64
2,2,3,600,12,0.313855027986948,64
1,1,1,700,1,0.241145814304254,64
2,1,1,700,2,0.308000136586985,64
1,2,1,700,3,0.202702800544487,64
2,2,1,700,4,0.351464384421035,64
1,1,2,700,5,0.20503200985824,64
2,1,2,700,6,0.216345694155368,64
1,2,2,700,7,0.21593910130415,64
2,2,2,700,8,0.302001503874965,64
1,1,3,700,9,0.347861186781508,64
2,1,3,700,10,0.384137865575989,64
1,2,3,700,11,0.40504366080213,64
2,2,3,700,12,0.430329563044857,64
1,1,1,800,1,0.351319331759019,64
2,1,1,800,2,0.412278497186038,64
1,2,1,800,3,0.3091208175709,64
2,2,1,800,4,0.452253238814454,64
1,1,2,800,5,0.315476703626424,64
2,1,2,800,6,0.337044128683685,64
1,2,2,800,7,0.337186822004653,64
2,2,2,800,8,0.423873691553434,64
1,1,3,800,9,0.457146189767908,64
2,1,3,800,10,0.507027253190068,64
1,2,3,800,11,0.530917463849331,64
2,2,3,800,12,0.553168030847995,64
1,1,1,900,1,0.47442167698368,64
2,1,1,900,2,0.525024354378585,64
1,2,1,900,3,0.430997029117948,64
2,2,1,900,4,0.557143998457515,64
1,1,2,900,5,0.438323613343953,64
2,1,2,900,6,0.468372267828933,64
1,2,2,900,7,0.469857892205211,64
2,2,2,900,8,0.548468617112723,64
1,1,3,900,9,0.569300437565675,64
2,1,3,900,10,0.631788079601706,64
1,2,3,900,11,0.65519797986911,64
2,2,3,900,12,0.672561963245876,64
1,1,1,1000,1,0.59952409257656,64
2,1,1,1000,2,0.637119914823662,64
1,2,1,1000,3,0.558231998684016,64
2,2,1,1000,4,0.658257886878517,64
1,1,2,1000,5,0.563210327884499,64
2,1,2,1000,6,0.599641148391224,64
1,2,2,1000,7,0.602798583756462,64
2,2,2,1000,8,0.665938515812741,64
1,1,3,1000,9,0.675729801680213,64
2,1,3,1000,10,0.748583070204677,64
1,2,3,1000,11,0.767668861396118,64
2,2,3,1000,12,0.779289143093075,64
1,1,1,1100,1,0.715495965763776,64
2,1,1,1100,2,0.739636386784366,64
1,2,1,1100,3,0.680081322406748,64
2,2,1,1100,4,0.748303321882219,64
1,1,2,1100,5,0.679818432073411,64
2,1,2,1100,6,0.720417477767524,64
1,2,2,1100,7,0.724976011589898,64
2,2,2,1100,8,0.767540137273668,64
1,1,3,1100,9,0.768936235550789,64
2,1,3,1100,10,0.848765828541722,64
1,2,3,1100,11,0.859809442173926,64
2,2,3,1100,12,0.865884964389159,64
1,1,1,1200,1,0.812616588464286,64
2,1,1,1200,2,0.824999134074637,64
1,2,1,1200,3,0.786646524462861,64
2,2,1,1200,4,0.821431930076086,64
1,1,2,1200,5,0.779284085028058,64
2,1,2,1200,6,0.82188567814759,64
1,2,2,1200,7,0.826988346075509,64
2,2,2,1200,8,0.846695765833154,64
1,1,3,1200,9,0.843382742165422,64
2,1,3,1200,10,0.925927308055189,64
1,2,3,1200,11,0.92586015633523,64
2,2,3,1200,12,0.927480802155857,64
1,1,1,1300,1,0.88389863293427,64
2,1,1,1300,2,0.887890834348903,64
1,2,1,1300,3,0.87019529246054,64
2,2,1,1300,4,0.873839931657446,64
1,1,2,1300,5,0.855285616676184,64
2,1,2,1300,6,0.897883302288769,64
1,2,2,1300,7,0.902251319912362,64
2,2,2,1300,8,0.899663884172352,64
1,1,3,1300,9,0.895959704105555,64
2,1,3,1300,10,0.976521860465126,64
1,2,3,1300,11,0.963372970031795,64
2,2,3,1300,12,0.962183932768773,64
1,1,1,1400,1,0.92587740382782,64
2,1,1,1400,2,0.925747782120028,64
1,2,1,1400,3,0.926068135698235,64
2,2,1,1400,4,0.904034256124703,64
1,1,2,1400,5,0.904628276608352,64
2,1,2,1400,6,0.94544697465881,64
1,2,2,1400,7,0.947654820992982,64
2,2,2,1400,8,0.925731344798522,64
1,1,3,1400,9,0.926017677220359,64
2,1,3,1400,10,1,64
1,2,3,1400,11,0.973183753023304,64
2,2,3,1400,12,0.970975617241668,64
1,1,1,1500,1,0.938750965754957,64
2,1,1,1500,2,0.938796918466107,64
1,2,1,1500,3,0.953027777346201,64
2,2,1,1500,4,0.912751385149426,64
1,1,2,1500,5,0.927270709014456,64
2,1,2,1500,6,0.964819205480558,64
1,2,2,1500,7,0.963608728651958,64
2,2,2,1500,8,0.926939379444103,64
1,1,3,1500,9,0.935029991212694,64
2,1,3,1500,10,0.99848257769223,64
1,2,3,1500,11,0.958871340025204,64
2,2,3,1500,12,0.957201264137416,64
1,1,1,1600,1,0.92590605270962,64
2,1,1,1600,2,0.92967678681489,64
1,2,1,1600,3,0.953034904600267,64
2,2,1,1600,4,0.902581381378648,64
1,1,2,1600,5,0.925861784516947,64
2,1,2,1600,6,0.958979298307577,64
1,2,2,1600,7,0.953532207793267,64
2,2,2,1600,8,0.907444194187882,64
1,1,3,1600,9,0.926015816320993,64
2,1,3,1600,10,0.976097409741318,64
1,2,3,1600,11,0.925867958804949,64
2,2,3,1600,12,0.925795960095676,64
1,1,1,400,1,0.0893462942705312,65
2,1,1,400,2,0.0734954853073051,65
1,2,1,400,3,0.0460673961117067,65
2,2,1,400,4,0.0295419002176617,65
1,1,2,400,5,0.0259840069051892,65
2,1,2,400,6,0.0258918063378274,65
1,2,2,400,7,0.0732876308019615,65
2,2,2,400,8,0.0363633542101107,65
1,1,3,400,9,0.0523123629956849,65
2,1,3,400,10,0.081043544948163,65
1,2,3,400,11,0.098705457552022,65
2,2,3,400,12,0.0449132848913175,65
1,1,1,500,1,0.085304347538353,65
2,1,1,500,2,0.0723213016004695,65
1,2,1,500,3,0.0596207472424489,65
2,2,1,500,4,0.0156553102484697,65
1,1,2,500,5,0,65
2,1,2,500,6,0.0193976896400887,65
1,2,2,500,7,0.0759654016178388,65
2,2,2,500,8,0.0161941385846148,65
1,1,3,500,9,0.0318826759261066,65
2,1,3,500,10,0.0835187129993914,65
1,2,3,500,11,0.091717102238148,65
2,2,3,500,12,0.0244168966218829,65
1,1,1,600,1,0.106646362925979,65
2,1,1,600,2,0.0987880271481237,65
1,2,1,600,3,0.0988849858525835,65
2,2,1,600,4,0.0273832967119384,65
1,1,2,600,5,0.00066929567151858,65
2,1,2,600,6,0.0440763173297746,65
1,2,2,600,7,0.0986710557185454,65
2,2,2,600,8,0.0207012960566928,65
1,1,3,600,9,0.0352094225395621,65
2,1,3,600,10,0.112326665032195,65
1,2,3,600,11,0.0986044219851216,65
2,2,3,600,12,0.0258995259250475,65
1,1,1,700,1,0.156013969267525,65
2,1,1,700,2,0.154722356696908,65
1,2,1,700,3,0.163875734887542,65
2,2,1,700,4,0.0675688376628555,65
1,1,2,700,5,0.0330004362264347,65
2,1,2,700,6,0.102662033404607,65
1,2,2,700,7,0.142060132409353,65
2,2,2,700,8,0.0534587581070061,65
1,1,3,700,9,0.0663625689216693,65
2,1,3,700,10,0.168866642696143,65
1,2,3,700,11,0.120480245621114,65
2,2,3,700,12,0.0528848719466134,65
1,1,1,800,1,0.233072714405542,65
2,1,1,800,2,0.23841290325544,65
1,2,1,800,3,0.25177011987789,65
2,2,1,800,4,0.136003217973084,65
1,1,2,800,5,0.0988557352718348,65
2,1,2,800,6,0.193887194885532,65
1,2,2,800,7,0.204738400753755,65
2,2,2,800,8,0.115088999850822,65
1,1,3,800,9,0.126719681838565,65
2,1,3,800,10,0.251322026106213,65
1,2,3,800,11,0.157363854780064,65
2,2,3,800,12,0.106491710187678,65
1,1,1,900,1,0.334142860206626,65
2,1,1,900,2,0.344448869132292,65
1,2,1,900,3,0.35702501001949,65
2,2,1,900,4,0.229104137429051,65
1,1,2,900,5,0.196202957119441,65
2,1,2,900,6,0.312192890474381,65
1,2,2,900,7,0.283227514684141,65
2,2,2,900,8,0.202801817441788,65
1,1,3,900,9,0.214364271089616,65
2,1,3,900,10,0.354566783615647,65
1,2,3,900,11,0.208033886812089,65
2,2,3,900,12,0.184948538099598,65
1,1,1,1000,1,0.452369188104539,65
2,1,1,1000,2,0.464223915002294,65
1,2,1,1000,3,0.471943916762832,65
2,2,1,1000,4,0.340155952114187,65
1,1,2,1000,5,0.318975668865792,65
2,1,2,1000,6,0.448202263708382,65
1,2,2,1000,7,0.372245915801459,65
2,2,2,1000,8,0.310493870840221,65
1,1,3,1000,9,0.323986603431779,65
2,1,3,1000,10,0.470648567382494,65
1,2,3,1000,11,0.270010014767546,65
2,2,3,1000,12,0.28354110085252,65
1,1,1,1100,1,0.578453816743321,65
2,1,1,1100,2,0.58705741537893,65
1,2,1,1100,3,0.587614193027129,65
2,2,1,1100,4,0.460108069437782,65
1,1,2,1100,5,0.457638518742004,65
2,1,2,1100,6,0.589921925247831,65
1,2,2,1100,7,0.465282450220602,65
2,2,2,1100,8,0.429437778225829,65
1,1,3,1100,9,0.447363920047852,65
2,1,3,1100,10,0.5897952783783,65
1,2,3,1100,11,0.339691882228771,65
2,2,3,1100,12,0.395047319447139,65
1,1,1,1200,1,0.701851103260434,65
2,1,1,1200,2,0.701736006610777,65
1,2,1,1200,3,0.695054660378615,65
2,2,1,1200,4,0.578800048075563,65
1,1,2,1200,5,0.600398508751633,65
2,1,2,1200,6,0.724462570535227,65
1,2,2,1200,7,0.555379102865023,65
2,2,2,1200,8,0.549455282502497,65
1,1,3,1200,9,0.574371852783952,65
2,1,3,1200,10,0.701769296074157,65
1,2,3,1200,11,0.412661098984361,65
2,2,3,1200,12,0.510610963990208,65
1,1,1,1300,1,0.812214194569436,65
2,1,1,1300,2,0.798171923964813,65
1,2,1,1300,3,0.786367392677834,65
2,2,1,1300,4,0.686382017054184,65
1,1,2,1300,5,0.734851208406376,65
2,1,2,1300,6,0.839940725169668,65
1,2,2,1300,7,0.635992916853664,65
2,2,2,1300,8,0.660354679219352,65
1,1,3,1300,9,0.694355853629948,65
2,1,3,1300,10,0.797309833745554,65
1,2,3,1300,11,0.48412149881671,65
2,2,3,1300,12,0.620907126412359,65
1,1,1,1400,1,0.900819821258708,65
2,1,1,1400,2,0.868843240067394,65
1,2,1,1400,3,0.855688548175013,65
2,2,1,1400,4,0.774655090035049,65
1,1,2,1400,5,0.849744956631023,65
2,1,2,1400,6,0.927178028734812,65
1,2,2,1400,7,0.701788190949621,65
2,2,2,1400,8,0.753351098505406,65
1,1,3,1400,9,0.79760503577548,65
2,1,3,1400,10,0.869383325316188,65
1,2,3,1400,11,0.549421264358566,65
2,2,3,1400,12,0.717385909026461,65
1,1,1,1500,1,0.961700350552552,65
2,1,1,1500,2,0.909734740734561,65
1,2,1,1500,3,0.899780931417123,65
2,2,1,1500,4,0.838080472423876,65
1,1,2,1500,5,0.93651752028941,65
2,1,2,1500,6,0.980866312798023,65
1,2,2,1500,7,0.749224116510304,65
2,2,2,1500,8,0.822196768543718,65
1,1,3,1500,9,0.87664602891374,65
2,1,3,1500,10,0.914010087589487,65
1,2,3,1500,11,0.604576962174915,65
2,2,3,1500,12,0.793364188208192,65
1,1,1,1600,1,0.992279983396208,65
2,1,1,1600,2,0.920620961252598,65
1,2,1,1600,3,0.918191567787143,65
2,2,1,1600,4,0.874289592488541,65
1,1,2,1600,5,0.990316795036957,65
2,1,2,1600,6,1,65
1,2,2,1600,7,0.776846827525376,65
2,2,2,1600,8,0.86382330230169,65
1,1,3,1600,9,0.927118486963929,65
2,1,3,1600,10,0.930538033125457,65
1,2,3,1600,11,0.646712037133285,65
2,2,3,1600,12,0.84477297750055,65
1,1,1,400,1,0.099846621945275,66
2,1,1,400,2,0.0812740722110928,66
1,2,1,400,3,0.0585195882691871,66
2,2,1,400,4,0.0786600181285375,66
1,1,2,400,5,0.0913760921192619,66
2,1,2,400,6,0.0279150898758698,66
1,2,2,400,7,0.0590488480694455,66
2,2,2,400,8,0.0225783380967948,66
1,1,3,400,9,0.0759524261414811,66
2,1,3,400,10,0.0840001118206955,66
1,2,3,400,11,0.0577630149852096,66
2,2,3,400,12,0.095731182244341,66
1,1,1,500,1,0.0539188241245139,66
2,1,1,500,2,0.0653788444514427,66
1,2,1,500,3,0.0329428815820843,66
2,2,1,500,4,0.0760203333962237,66
1,1,2,500,5,0.0407460238109053,66
2,1,2,500,6,0.0113186342625148,66
1,2,2,500,7,0.0290941530001039,66
2,2,2,500,8,0.00772217939855772,66
1,1,3,500,9,0.0447040128451043,66
2,1,3,500,10,0.0850871431323056,66
1,2,3,500,11,0.0328138327052844,66
2,2,3,500,12,0.0967695624460773,66
1,1,1,600,1,0.0227612798286587,66
2,1,1,600,2,0.073137454926123,66
1,2,1,600,3,0.0290733200095214,66
2,2,1,600,4,0.0995331755283691,66
1,1,2,600,5,0.00780494254279564,66
2,1,2,600,6,0.0227315895373812,66
1,2,2,600,7,0.0225810008149438,66
2,2,2,600,8,0.0208055121534526,66
1,1,3,600,9,0.0356107681468939,66
2,1,3,600,10,0.111668837044814,66
1,2,3,600,11,0.0307723733858718,66
2,2,3,600,12,0.121846014796754,66
1,1,1,700,1,0.0128078680805817,66
2,1,1,700,2,0.108378339504566,66
1,2,1,700,3,0.0508800677972431,66
2,2,1,700,4,0.151227407151898,66
1,1,2,700,5,0,66
2,1,2,700,6,0.066439081654443,66
1,2,2,700,7,0.0447506103334108,66
2,2,2,700,8,0.0653636216086152,66
1,1,3,700,9,0.054208927076019,66
2,1,3,700,10,0.165663507121146,66
1,2,3,700,11,0.0561677111136906,66
2,2,3,700,12,0.172589325545748,66
1,1,1,800,1,0.0290568463918382,66
2,1,1,800,2,0.172127607751028,66
1,2,1,800,3,0.099708744225001,66
2,2,1,800,4,0.229806899543178,66
1,1,2,800,5,0.0228218284378816,66
2,1,2,800,6,0.143302319149837,66
1,2,2,800,7,0.0980776655248338,66
2,2,2,800,8,0.141493846584748,66
1,1,3,800,9,0.103465827692582,66
2,1,3,800,10,0.245888766196267,66
1,2,3,800,11,0.110961172963194,66
2,2,3,800,12,0.247830940904516,66
1,1,1,900,1,0.0739713048275903,66
2,1,1,900,2,0.262009809513474,66
1,2,1,900,3,0.173704003759962,66
2,2,1,900,4,0.330413370248738,66
1,1,2,900,5,0.0785365146871716,66
2,1,2,900,6,0.250087203763046,66
1,2,2,900,7,0.181462197994913,66
2,2,2,900,8,0.24538243523334,66
1,1,3,900,9,0.18287881129537,66
2,1,3,900,10,0.34779142482291,66
1,2,3,900,11,0.193873962915549,66
2,2,3,900,12,0.343431771230405,66
1,1,1,1000,1,0.146689898070993,66
2,1,1,1000,2,0.372190984067044,66
1,2,1,1000,3,0.267755836332826,66
2,2,1,1000,4,0.445024313512159,66
1,1,2,1000,5,0.165358998088521,66
2,1,2,1000,6,0.37946703306376,66
1,2,2,1000,7,0.289975923087263,66
2,2,2,1000,8,0.369490426122672,66
1,1,3,1000,9,0.288095791342918,66
2,1,3,1000,10,0.46375388667032,66
1,2,3,1000,11,0.300197238953264,66
2,2,3,1000,12,0.452598684722533,66
1,1,1,1100,1,0.242770762284005,66
2,1,1,1100,2,0.493942644434551,66
1,2,1,1100,3,0.374037971607659,66
2,2,1,1100,4,0.563465626771947,66
1,1,2,1100,5,0.2773122787965,66
2,1,2,1100,6,0.520781350069898,66
1,2,2,1100,7,0.415278852907254,66
2,2,2,1100,8,0.503424600561919,66
1,1,3,1100,9,0.41120617879443,66
2,1,3,1100,10,0.583981677361007,66
1,2,3,1100,11,0.422176376728426,66
2,2,3,1100,12,0.566671585076368,66
1,1,1,1200,1,0.354584525829373,66
2,1,1,1200,2,0.616765635864863,66
1,2,1,1200,3,0.483069893538793,66
2,2,1,1200,4,0.674869458913958,66
1,1,2,1200,5,0.404871069626365,66
2,1,2,1200,6,0.66145842087217,66
1,2,2,1200,7,0.546673376009162,66
2,2,2,1200,8,0.635360610943792,66
1,1,3,1200,9,0.54170415701995,66
2,1,3,1200,10,0.697839672581309,66
1,2,3,1200,11,0.54993947405672,66
2,2,3,1200,12,0.676256498777601,66
1,1,1,1300,1,0.472321995315126,66
2,1,1,1300,2,0.7298766147819,66
1,2,1,1300,3,0.585104931776112,66
2,2,1,1300,4,0.769292958032817,66
1,1,2,1300,5,0.536301983798108,66
2,1,2,1300,6,0.788843233059869,66
1,2,2,1300,7,0.672611774833114,66
2,2,2,1300,8,0.753750460603495,66
1,1,3,1300,9,0.66796555796715,66
2,1,3,1300,10,0.79538952724607,66
1,2,3,1300,11,0.672816759656776,66
2,2,3,1300,12,0.772499272034453,66
1,1,1,1400,1,0.585430575081899,66
2,1,1,1400,2,0.823766935847797,66
1,2,1,1400,3,0.671564119653689,66
2,2,1,1400,4,0.839168235439377,66
1,1,2,1400,5,0.659438555080118,66
2,1,2,1400,6,0.89206572267062,66
1,2,2,1400,7,0.782362694751737,66
2,2,2,1400,8,0.848975231073648,66
1,1,3,1400,9,0.77895109610022,66
2,1,3,1400,10,0.86882286402199,66
1,2,3,1400,11,0.78080626725041,66
2,2,3,1400,12,0.84826102769824,66
1,1,1,1500,1,0.684185957132111,66
2,1,1,1500,2,0.891522516725424,66
1,2,1,1500,3,0.73622445011464,66
2,2,1,1500,4,0.880292981920225,66
1,1,2,1500,5,0.76352067596991,66
2,1,2,1500,6,0.963568950458124,66
1,2,2,1500,7,0.867504838828413,66
2,2,2,1500,8,0.91461779540149,66
1,1,3,1500,9,0.865791195534081,66
2,1,3,1500,10,0.913503487731171,66
1,2,3,1500,11,0.865907626476564,66
2,2,3,1500,12,0.898979974246217,66
1,1,1,1600,1,0.761074612076981,66
2,1,1,1600,2,0.929650938856408,66
1,2,1,1600,3,0.77593417107763,66
2,2,1,1600,4,0.892183838152389,66
1,1,2,1600,5,0.840717171311702,66
2,1,2,1600,6,1,66
1,2,2,1600,7,0.922962575641996,66
2,2,2,1600,8,0.948125006362605,66
1,1,3,1600,9,0.92293865107111,66
2,1,3,1600,10,0.928423670504772,66
1,2,3,1600,11,0.923079273041979,66
2,2,3,1600,12,0.923077645412234,66
1,1,1,400,1,0.0409296591373022,70
2,1,1,400,2,0.0250405414803912,70
1,2,1,400,3,0.103412684104745,70
2,2,1,400,4,0.024119200441144,70
1,1,2,400,5,0,70
2,1,2,400,6,0.024161640320107,70
1,2,2,400,7,0.0240529498644169,70
2,2,2,400,8,0.0240906465018076,70
1,1,3,400,9,0.0655311081480562,70
2,1,3,400,10,0.103393362309422,70
1,2,3,400,11,0.0409782127649327,70
2,2,3,400,12,0.103369229611436,70
1,1,1,500,1,0.0672358492709547,70
2,1,1,500,2,0.0532478163578227,70
1,2,1,500,3,0.147387753465379,70
2,2,1,500,4,0.0296377604919374,70
1,1,2,500,5,0.00756422781383875,70
2,1,2,500,6,0.0476920947568357,70
1,2,2,500,7,0.0472896399480624,70
2,2,2,500,8,0.0337315932872774,70
1,1,3,500,9,0.0694573730361412,70
2,1,3,500,10,0.10952117294563,70
1,2,3,500,11,0.0397492266512407,70
2,2,3,500,12,0.120952685667493,70
1,1,1,600,1,0.12555093533125,70
2,1,1,600,2,0.112037883411062,70
1,2,1,600,3,0.220932676165799,70
2,2,1,600,4,0.0649627777765677,70
1,1,2,600,5,0.0498811738409666,70
2,1,2,600,6,0.103382295410605,70
1,2,2,600,7,0.103363854729775,70
2,2,2,600,8,0.0745443215192206,70
1,1,3,600,9,0.103240636420649,70
2,1,3,600,10,0.140553353928765,70
1,2,3,600,11,0.0647935739126697,70
2,2,3,600,12,0.16471401977876,70
1,1,1,700,1,0.213977797977653,70
2,1,1,700,2,0.199316189869261,70
1,2,1,700,3,0.320581126284439,70
2,2,1,700,4,0.130800131785583,70
1,1,2,700,5,0.127129733361722,70
2,1,2,700,6,0.189964448824388,70
1,2,2,700,7,0.190837184108565,70
2,2,2,700,8,0.146917655073233,70
1,1,3,700,9,0.167684654366189,70
2,1,3,700,10,0.196994354945545,70
1,2,3,700,11,0.116663970146732,70
2,2,3,700,12,0.234181703752081,70
1,1,1,800,1,0.326708815333495,70
2,1,1,800,2,0.309439550133132,70
1,2,1,800,3,0.439363943699448,70
2,2,1,800,4,0.224313012932431,70
1,1,2,800,5,0.235098736250703,70
2,1,2,800,6,0.302343783269495,70
1,2,2,800,7,0.304317201933397,70
2,2,2,800,8,0.247522345744505,70
1,1,3,800,9,0.259917291798008,70
2,1,3,800,10,0.276470108948902,70
1,2,3,800,11,0.192906464863874,70
2,2,3,800,12,0.325921138673121,70
1,1,1,900,1,0.45461651859463,70
2,1,1,900,2,0.433785955342567,70
1,2,1,900,3,0.567584272244402,70
2,2,1,900,4,0.339191620703685,70
1,1,2,900,5,0.365497561914308,70
2,1,2,900,6,0.432046119360006,70
1,2,2,900,7,0.434986131799051,70
2,2,2,900,8,0.369454946131631,70
1,1,3,900,9,0.373517148339242,70
2,1,3,900,10,0.373817120024767,70
1,2,3,900,11,0.288238520118464,70
2,2,3,900,12,0.433766353328191,70
1,1,1,1000,1,0.586472864245093,70
2,1,1,1000,2,0.561866902753532,70
1,2,1,1000,3,0.694119950260463,70
2,2,1,1000,4,0.466326818164044,70
1,1,2,1000,5,0.50702269011829,70
2,1,2,1000,6,0.568280366183536,70
1,2,2,1000,7,0.571761262862265,70
2,2,2,1000,8,0.503007181121737,70
1,1,3,1000,9,0.499273061337999,70
2,1,3,1000,10,0.481646895000402,70
1,2,3,1000,11,0.39520434346028,70
2,2,3,1000,12,0.549514420916248,70
1,1,1,1100,1,0.71057132221458,70
2,1,1,1100,2,0.682783149611691,70
1,2,1,1100,3,0.808011558324721,70
2,2,1,1100,4,0.594994011855751,70
1,1,2,1100,5,0.646987264467397,70
2,1,2,1100,6,0.699429867301137,70
1,2,2,1100,7,0.702870782798864,70
2,2,2,1100,8,0.636944210461542,70
1,1,3,1100,9,0.626447667026786,70
2,1,3,1100,10,0.59129784338756,70
1,2,3,1100,11,0.505184936739648,70
2,2,3,1100,12,0.66397154918346,70
1,1,1,1200,1,0.816427738690104,70
2,1,1,1200,2,0.786744350405079,70
1,2,1,1200,3,0.900022698356038,70
2,2,1,1200,4,0.714335425425976,70
1,1,2,1200,5,0.773186192149241,70
2,1,2,1200,6,0.814685267667082,70
1,2,2,1200,7,0.817530707266437,70
2,2,2,1200,8,0.760057942653752,70
